date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:35:06	22458/22458	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:35:05%20GMT	https://www.medrie.nl/nieuws?showAll=False&tag=zwolle	www.medrie.nl/nieuwsa87b.html	(from https://www.medrie.nl/nieuws)
10:35:07	181/181	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:35:05%20GMT	https://www.medrie.nl/over-medrie/missie-visie-kernwaarden/	www.medrie.nl/over-medrie/missie-visie-kernwaarden/index.html	(from https://www.medrie.nl/over-medrie)
10:35:10	464224/464224	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:35:06%20GMT	https://www.medrie.nl/nieuws?showAll=True&tag=	www.medrie.nl/nieuws9302.html	(from https://www.medrie.nl/nieuws)
10:35:20	168/168	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:35:06%20GMT	https://www.medrie.nl/over-medrie/organisatie/	www.medrie.nl/over-medrie/organisatie/index.html	(from https://www.medrie.nl/over-medrie)
10:35:21	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:35:06%20GMT	https://www.medrie.nl/over-medrie/innovatie/	www.medrie.nl/over-medrie/innovatie/index.html	(from https://www.medrie.nl/over-medrie)
10:35:21	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:35:06%20GMT	https://www.medrie.nl/over-medrie/strategie/	www.medrie.nl/over-medrie/strategie/index.html	(from https://www.medrie.nl/over-medrie)
10:35:21	170/170	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:35:10%20GMT	https://www.medrie.nl/over-medrie/jaarverslagen/	www.medrie.nl/over-medrie/jaarverslagen/index.html	(from https://www.medrie.nl/over-medrie)
10:35:21	171/171	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:35:20%20GMT	https://www.medrie.nl/over-medrie/aandeelhouders/	www.medrie.nl/over-medrie/aandeelhouders/index.html	(from https://www.medrie.nl/over-medrie)
10:35:21	25315/25315	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:35:20%20GMT	https://www.medrie.nl/veilig-mailen-met-medrie?width=150&height=117&mode=max	www.medrie.nl/veilig-mailen-met-medrie5c75.html	(from https://www.medrie.nl/veilig-mailen-met-medrie)
10:36:03	217/217	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:35:21%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/regio-zwolle/	www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/regio-zwolle/index.html	(from https://www.medrie.nl/contact)
10:36:03	220/220	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:35:21%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/regio-flevoland/	www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/regio-flevoland/index.html	(from https://www.medrie.nl/contact)
10:36:03	221/221	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:35:21%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/regio-hardenberg/	www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/regio-hardenberg/index.html	(from https://www.medrie.nl/contact)
10:36:04	224/224	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:35:21%20GMT	https://www.medrie.nl/nieuws/persoonsgericht-werken-belangrijk-thema-doorontwikkeling-chronische-zorg/	www.medrie.nl/nieuws/persoonsgericht-werken-belangrijk-thema-doorontwikkeling-chronische-zorg/index.html	(from https://www.medrie.nl/nieuws)
10:36:04	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:36:04%20GMT	https://www.medrie.nl/nieuws/online-ervaringen-uitwisselen-mtvp/	www.medrie.nl/nieuws/online-ervaringen-uitwisselen-mtvp/index.html	(from https://www.medrie.nl/nieuws)
10:36:04	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:36:04%20GMT	https://www.medrie.nl/nieuws/voeding-en-leefstijl-in-de-chronische-zorg-d-d-3-december-2024/	www.medrie.nl/nieuws/voeding-en-leefstijl-in-de-chronische-zorg-d-d-3-december-2024/index.html	(from https://www.medrie.nl/nieuws)
10:36:04	21211/21211	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:04%20GMT	https://www.medrie.nl/aandachtspunten-bellen-0900-nummer-huisartsenpost	www.medrie.nl/aandachtspunten-bellen-0900-nummer-huisartsenpost.html	(from https://www.medrie.nl/aandachtspunten-bellen-0900-nummer-huisartsenpost/)
10:36:05	23514/23514	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:05%20GMT	https://www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/bellen-met-huisartsenpost-welke-gegevens-bij-de-hand	www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/bellen-met-huisartsenpost-welke-gegevens-bij-de-hand.html	(from https://www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/bellen-met-huisartsenpost-welke-gegevens-bij-de-hand/)
10:36:06	24405/24405	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:06%20GMT	https://www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/wanneer-moet-ik-contact-opnemen-met-de-huisartsenpost	www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/wanneer-moet-ik-contact-opnemen-met-de-huisartsenpost.html	(from https://www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/wanneer-moet-ik-contact-opnemen-met-de-huisartsenpost/)
10:36:07	24220/24220	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:07%20GMT	https://www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/hoe-werkt-de-huisartsenpost	www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/hoe-werkt-de-huisartsenpost.html	(from https://www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/hoe-werkt-de-huisartsenpost/)
10:36:08	34738/34738	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:08%20GMT	https://www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/de-huisartsenposten-van-medrie	www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/de-huisartsenposten-van-medrie.html	(from https://www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/de-huisartsenposten-van-medrie/)
10:36:11	39610/39610	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:09%20GMT	https://www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/veelgestelde-vragen	www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/veelgestelde-vragen.html	(from https://www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/veelgestelde-vragen/)
10:36:11	22422/22422	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:11%20GMT	https://www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/op-vakantie-in-de-regio-en-met-spoed-een-huisarts-nodig	www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/op-vakantie-in-de-regio-en-met-spoed-een-huisarts-nodig.html	(from https://www.medrie.nl/patienten/met-spoed-een-huisarts-nodig-bel-0900-333-6-333/op-vakantie-in-de-regio-en-met-spoed-een-huisarts-nodig/)
10:36:12	28450/28450	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:11%20GMT	https://www.medrie.nl/patienten/informatie-voor-patienten/oogfoto-maken-zwolle-genemuiden-heerde-heino-elburg-kampen	www.medrie.nl/patienten/informatie-voor-patienten/oogfoto-maken-zwolle-genemuiden-heerde-heino-elburg-kampen.html	(from https://www.medrie.nl/patienten/informatie-voor-patienten/oogfoto-maken-zwolle-genemuiden-heerde-heino-elburg-kampen/)
10:36:13	22499/22499	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:12%20GMT	https://www.medrie.nl/patienten/informatie-voor-patienten/folders-voor-patienten	www.medrie.nl/patienten/informatie-voor-patienten/folders-voor-patienten.html	(from https://www.medrie.nl/patienten/informatie-voor-patienten/folders-voor-patienten/)
10:36:14	23867/23867	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:13%20GMT	https://www.medrie.nl/patienten/informatie-voor-patienten/mijn-factuur	www.medrie.nl/patienten/informatie-voor-patienten/mijn-factuur.html	(from https://www.medrie.nl/patienten/informatie-voor-patienten/mijn-factuur/)
10:36:15	26724/26724	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:14%20GMT	https://www.medrie.nl/patienten/informatie-voor-patienten/ketenzorg	www.medrie.nl/patienten/informatie-voor-patienten/ketenzorg.html	(from https://www.medrie.nl/patienten/informatie-voor-patienten/ketenzorg/)
10:36:16	23881/23881	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:15%20GMT	https://www.medrie.nl/patienten/informatie-voor-patienten/handleidingen-patientenportaal	www.medrie.nl/patienten/informatie-voor-patienten/handleidingen-patientenportaal.html	(from https://www.medrie.nl/patienten/informatie-voor-patienten/handleidingen-patientenportaal/)
10:36:18	38967/38967	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:18%20GMT	https://www.medrie.nl/complimentenformulier-huisartsenpost-of-ketenzorg	www.medrie.nl/complimentenformulier-huisartsenpost-of-ketenzorg.html	(from https://www.medrie.nl/complimentenformulier-huisartsenpost-of-ketenzorg/)
10:36:20	60448/60448	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:19%20GMT	https://www.medrie.nl/klachtenformulier-huisartsenpost	www.medrie.nl/klachtenformulier-huisartsenpost.html	(from https://www.medrie.nl/klachtenformulier-huisartsenpost/)
10:36:20	172/172	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:36:20%20GMT	https://www.medrie.nl/vacatures-bij-dagpraktijken/	www.medrie.nl/vacatures-bij-dagpraktijken/index.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken)
10:36:21	26706/26706	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:20%20GMT	https://www.medrie.nl/vacatures-huisartsen	www.medrie.nl/vacatures-huisartsen.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken)
10:36:21	26744/26744	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:20%20GMT	https://www.medrie.nl/vacatures-bij-dagpraktijken?showAll=False&tag=Hardenberg	www.medrie.nl/vacatures-bij-dagpraktijken1582.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken)
10:36:22	25275/25275	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:21%20GMT	https://www.medrie.nl/vacatures-bij-dagpraktijken?showAll=False&tag=Flevoland	www.medrie.nl/vacatures-bij-dagpraktijkenceeb.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken)
10:36:25	26747/26747	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:24%20GMT	https://www.medrie.nl/vacatures-bij-dagpraktijken?showAll=False&tag=Zwolle	www.medrie.nl/vacatures-bij-dagpraktijken32e0.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken)
10:36:25	38935/38935	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:25%20GMT	https://www.medrie.nl/vacatures-bij-dagpraktijken?showAll=True&tag=	www.medrie.nl/vacatures-bij-dagpraktijken9302.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken)
10:36:26	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:36:25%20GMT	https://www.medrie.nl/vacatures-bij-dagpraktijken/vacature-doktersassistente-hasselt/	www.medrie.nl/vacatures-bij-dagpraktijken/vacature-doktersassistente-hasselt/index.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken)
10:36:26	222/222	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:36:25%20GMT	https://www.medrie.nl/vacatures-bij-dagpraktijken/vacature-doktersassistente-zwolle-32-uur-per-week/	www.medrie.nl/vacatures-bij-dagpraktijken/vacature-doktersassistente-zwolle-32-uur-per-week/index.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken)
10:36:26	224/224	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:36:25%20GMT	https://www.medrie.nl/vacatures-bij-dagpraktijken/vacature-praktijkmanager-genemuiden-24-uur-per-week/	www.medrie.nl/vacatures-bij-dagpraktijken/vacature-praktijkmanager-genemuiden-24-uur-per-week/index.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken)
10:36:26	28103/28103	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:26%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/diabetes	www.medrie.nl/professionals/ondersteuning-dagpraktijken/diabetes.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/diabetes/)
10:36:27	28335/28335	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:27%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/copd	www.medrie.nl/professionals/ondersteuning-dagpraktijken/copd.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/copd/)
10:36:28	28459/28459	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:28%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/vrm	www.medrie.nl/professionals/ondersteuning-dagpraktijken/vrm.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/vrm/)
10:36:29	24330/24330	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:28%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/doorontwikkeling-chronische-zorg	www.medrie.nl/professionals/ondersteuning-dagpraktijken/doorontwikkeling-chronische-zorg.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/doorontwikkeling-chronische-zorg/)
10:36:30	27769/27769	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:29%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/samenwerken-in-de-wijk	www.medrie.nl/professionals/ondersteuning-dagpraktijken/samenwerken-in-de-wijk.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/samenwerken-in-de-wijk/)
10:36:31	23980/23980	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:31%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/ouderenzorg	www.medrie.nl/professionals/ondersteuning-dagpraktijken/ouderenzorg.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/ouderenzorg/)
10:36:32	26865/26865	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:32%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/gecombineerde-leefstijlinterventie	www.medrie.nl/professionals/ondersteuning-dagpraktijken/gecombineerde-leefstijlinterventie.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/gecombineerde-leefstijlinterventie/)
10:36:33	22797/22797	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:33%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/ggz	www.medrie.nl/professionals/ondersteuning-dagpraktijken/ggz.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/ggz/)
10:36:34	24561/24561	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:33%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/laaggeletterdheid	www.medrie.nl/professionals/ondersteuning-dagpraktijken/laaggeletterdheid.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/laaggeletterdheid/)
10:36:35	27164/27164	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:34%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/digivaardig-in-de-dagpraktijk	www.medrie.nl/professionals/ondersteuning-dagpraktijken/digivaardig-in-de-dagpraktijk.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/digivaardig-in-de-dagpraktijk/)
10:36:36	24812/24812	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:36%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie	www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/regio-organisatie/)
10:36:37	23997/23997	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:37%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/financien	www.medrie.nl/professionals/ondersteuning-dagpraktijken/financien.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/financien/)
10:36:38	28511/28511	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:37%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/keteninformatiesysteem-kis	www.medrie.nl/professionals/ondersteuning-dagpraktijken/keteninformatiesysteem-kis.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/keteninformatiesysteem-kis/)
10:36:39	24890/24890	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:38%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/no-show-beleid	www.medrie.nl/professionals/ondersteuning-dagpraktijken/no-show-beleid.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/no-show-beleid/)
10:36:40	22277/22277	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:39%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/rekentool-poh-s	www.medrie.nl/professionals/ondersteuning-dagpraktijken/rekentool-poh-s.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/rekentool-poh-s/)
10:36:41	24904/24904	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:40%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/opleiden	www.medrie.nl/professionals/ondersteuning-dagpraktijken/opleiden.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/opleiden/)
10:36:42	24506/24506	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:41%20GMT	https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/toekomstbestendige-huisartsenzorg	www.medrie.nl/professionals/ondersteuning-dagpraktijken/toekomstbestendige-huisartsenzorg.html	(from https://www.medrie.nl/professionals/ondersteuning-dagpraktijken/toekomstbestendige-huisartsenzorg/)
10:36:43	24938/24938	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:42%20GMT	https://www.medrie.nl/professionals/huisarts-aios-worden-in-de-medrie-regio/huisarts-worden-in-onze-regio	www.medrie.nl/professionals/huisarts-aios-worden-in-de-medrie-regio/huisarts-worden-in-onze-regio.html	(from https://www.medrie.nl/professionals/huisarts-aios-worden-in-de-medrie-regio/huisarts-worden-in-onze-regio/)
10:36:44	28896/28896	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:43%20GMT	https://www.medrie.nl/professionals/huisarts-aios-worden-in-de-medrie-regio/verhalen-van-collega-s	www.medrie.nl/professionals/huisarts-aios-worden-in-de-medrie-regio/verhalen-van-collega-s.html	(from https://www.medrie.nl/professionals/huisarts-aios-worden-in-de-medrie-regio/verhalen-van-collega-s/)
10:36:45	26320/26320	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:44%20GMT	https://www.medrie.nl/professionals/huisarts-aios-worden-in-de-medrie-regio/aan-de-slag-als-aios	www.medrie.nl/professionals/huisarts-aios-worden-in-de-medrie-regio/aan-de-slag-als-aios.html	(from https://www.medrie.nl/professionals/huisarts-aios-worden-in-de-medrie-regio/aan-de-slag-als-aios/)
10:36:46	25451/25451	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:45%20GMT	https://www.medrie.nl/medrie-actueel?showAll=False&tag=	www.medrie.nl/medrie-actueel4864.html	(from https://www.medrie.nl/medrie-actueel?showAll=False&tag=Flevoland)
10:36:47	54907/54907	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:46%20GMT	https://www.medrie.nl/medrie-actueel?showAll=True&tag=Flevoland	www.medrie.nl/medrie-actueel6572.html	(from https://www.medrie.nl/medrie-actueel?showAll=False&tag=Flevoland)
10:36:48	215/215	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:36:46%20GMT	https://www.medrie.nl/medrie-actueel/goede-opkomst-bij-starter-stopperbijeenkomst-lhv-medrie/	www.medrie.nl/medrie-actueel/goede-opkomst-bij-starter-stopperbijeenkomst-lhv-medrie/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=False&tag=Flevoland)
10:36:48	56759/56759	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:47%20GMT	https://www.medrie.nl/medrie-actueel?showAll=True&tag=Zwolle	www.medrie.nl/medrie-actueele26d.html	(from https://www.medrie.nl/medrie-actueel?showAll=False&tag=Zwolle)
10:36:49	50303/50303	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:48%20GMT	https://www.medrie.nl/medrie-actueel?showAll=True&tag=Hardenberg	www.medrie.nl/medrie-actueel8dfc.html	(from https://www.medrie.nl/medrie-actueel?showAll=False&tag=Hardenberg)
10:36:50	24656/24656	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:50%20GMT	https://www.medrie.nl/medrie-actueel/medrie-magazine-zomer-2024	www.medrie.nl/medrie-actueel/medrie-magazine-zomer-2024.html	(from https://www.medrie.nl/medrie-actueel/medrie-magazine-zomer-2024/)
10:36:51	24766/24766	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:51%20GMT	https://www.medrie.nl/medrie-actueel/landelijke-publiekscampagne-huisartsenspoedposten-van-start	www.medrie.nl/medrie-actueel/landelijke-publiekscampagne-huisartsenspoedposten-van-start.html	(from https://www.medrie.nl/medrie-actueel/landelijke-publiekscampagne-huisartsenspoedposten-van-start/)
10:36:52	23338/23338	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:36:51%20GMT	https://www.medrie.nl/medrie-actueel/vonnis-rechtbank-zwolle-rechtszaak-medrie-co-med	www.medrie.nl/medrie-actueel/vonnis-rechtbank-zwolle-rechtszaak-medrie-co-med.html	(from https://www.medrie.nl/medrie-actueel/vonnis-rechtbank-zwolle-rechtszaak-medrie-co-med/)
10:37:32	184/184	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:36:53%20GMT	https://www.medrie.nl/medrie-actueel/huisarts-noordoostpolder/	www.medrie.nl/medrie-actueel/huisarts-noordoostpolder/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:37:32	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:36:53%20GMT	https://www.medrie.nl/medrie-actueel/openingstijden-poli-lelystad/	www.medrie.nl/medrie-actueel/openingstijden-poli-lelystad/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:37:32	21492/21492	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:37:32%20GMT	https://www.medrie.nl/over-medrie/missie-visie-kernwaarden	www.medrie.nl/over-medrie/missie-visie-kernwaarden.html	(from https://www.medrie.nl/over-medrie/missie-visie-kernwaarden/)
10:37:34	209/209	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:36:53%20GMT	https://www.medrie.nl/medrie-actueel/feestelijke-opening-0-praktijk-huisarts-hanzehart/	www.medrie.nl/medrie-actueel/feestelijke-opening-0-praktijk-huisarts-hanzehart/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:37:34	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:36:53%20GMT	https://www.medrie.nl/medrie-actueel/ministers-helder-en-dijkstra-brengen-werkbezoek-aan-zorgcoordinatiecentrum-ijsselland/	www.medrie.nl/medrie-actueel/ministers-helder-en-dijkstra-brengen-werkbezoek-aan-zorgcoordinatiecentrum-ijsselland/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:37:35	22160/22160	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:37:34%20GMT	https://www.medrie.nl/over-medrie/organisatie	www.medrie.nl/over-medrie/organisatie.html	(from https://www.medrie.nl/over-medrie/organisatie/)
10:38:08	189/189	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:37:32%20GMT	https://www.medrie.nl/medrie-actueel/we-gaan-weer-op-innovatietour/	www.medrie.nl/medrie-actueel/we-gaan-weer-op-innovatietour/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:38:08	198/198	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:37:33%20GMT	https://www.medrie.nl/medrie-actueel/zorgcoordinatie-sneller-de-juiste-zorg/	www.medrie.nl/medrie-actueel/zorgcoordinatie-sneller-de-juiste-zorg/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:38:08	20939/20939	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:38:07%20GMT	https://www.medrie.nl/over-medrie/strategie	www.medrie.nl/over-medrie/strategie.html	(from https://www.medrie.nl/over-medrie/strategie/)
10:38:17	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:37:35%20GMT	https://www.medrie.nl/medrie-actueel/overname-huisartsenzorg-oekrainers-door-huisartsenpraktijk-hanzehart/	www.medrie.nl/medrie-actueel/overname-huisartsenzorg-oekrainers-door-huisartsenpraktijk-hanzehart/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
10:38:19	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:37:35%20GMT	https://www.medrie.nl/medrie-actueel/subsidieaanvraag-gehonoreerd-medrie-regio-zwolle-aan-de-slag-met-samenwerking-rond-ouderenzorg/	www.medrie.nl/medrie-actueel/subsidieaanvraag-gehonoreerd-medrie-regio-zwolle-aan-de-slag-met-samenwerking-rond-ouderenzorg/index.html	(from https://www.medrie.nl/medrie-actueel?showAll=True&tag=)
